id,churn_probability
76430,0.003
76431,0.03
76432,0.006
76433,0.0225
76434,0.018
76435,1.3095
76436,0.0045
76437,0.0075
76438,0.0045
76439,0.006
76440,0.0105
76441,0.009
76442,0.009
76443,0.0045
76444,0.0045
76445,0.0045
76446,0.003
76447,1.3035
76448,0.0045
76449,0.0075
76450,0.033
76451,0.072
76452,0.015
76453,0.0045
76454,0.0075
76455,0.036
76456,0.045
76457,0.003
76458,0.006
76459,0.0045
76460,0.006
76461,0.006
76462,0.009
76463,0.051
76464,0.0045
76465,0.009
76466,0.3885
76467,1.3395
76468,0.0045
76469,0.228
76470,0.0165
76471,0.0045
76472,0.0045
76473,0.078
76474,0.0075
76475,0.0045
76476,0.009
76477,0.012
76478,0.012
76479,0.0105
76480,0.003
76481,0.006
76482,0.0135
76483,0.0075
76484,0.006
76485,0.0045
76486,0.0405
76487,1.1445
76488,0.0015
76489,0.0165
76490,0.1485
76491,0.0045
76492,0.006
76493,0.006
76494,0.009
76495,0.0045
76496,0.0075
76497,0.006
76498,0.0135
76499,0.015
76500,0.006
76501,0.0045
76502,0.0045
76503,0.0075
76504,0.0105
76505,0.0045
76506,0.0045
76507,0.009
76508,0.03
76509,0.006
76510,0.228
76511,0.0105
76512,0.003
76513,1.302
76514,0.006
76515,0.006
76516,0.03
76517,0.0045
76518,1.338
76519,0.006
76520,0.003
76521,0.0045
76522,0.0075
76523,0.009
76524,0.0525
76525,0.0195
76526,0.006
76527,1.209
76528,0.006
76529,0.0075
76530,0.0045
76531,0.012
76532,0.0075
76533,0.0135
76534,1.236
76535,0.003
76536,0.0045
76537,1.1715
76538,0.006
76539,0.0075
76540,0.006
76541,1.146
76542,1.2315
76543,0.018
76544,0.009
76545,1.1775
76546,0.0045
76547,0.0015
76548,0.006
76549,0.0285
76550,0.0045
76551,0.003
76552,0.006
76553,0.0045
76554,0.009
76555,0.003
76556,0.006
76557,0.009
76558,0.0075
76559,0.0015
76560,0.0075
76561,0.036
76562,0.0045
76563,0.003
76564,0.003
76565,1.3725
76566,0.003
76567,0.0075
76568,0.003
76569,1.3155
76570,1.329
76571,0.006
76572,0.0075
76573,0.0375
76574,0.009
76575,0.0645
76576,0.0285
76577,0.0315
76578,1.074
76579,0.0045
76580,0.003
76581,1.107
76582,0.03
76583,0.0045
76584,0.0015
76585,0.0075
76586,0.012
76587,0.0045
76588,0.0045
76589,0.1185
76590,0.006
76591,0.0075
76592,0.003
76593,0.024
76594,0.0555
76595,0.009
76596,0.006
76597,0.006
76598,1.35
76599,0.006
76600,0.009
76601,0.0075
76602,0.0
76603,0.042
76604,0.0045
76605,0.006
76606,0.006
76607,1.3125
76608,0.006
76609,0.021
76610,0.0435
76611,0.0015
76612,0.033
76613,0.0045
76614,0.006
76615,0.0045
76616,1.1505
76617,1.3125
76618,1.3545
76619,0.0045
76620,0.0075
76621,0.0075
76622,0.012
76623,0.0045
76624,0.0705
76625,0.0045
76626,0.003
76627,1.3935
76628,0.0045
76629,0.0015
76630,0.0045
76631,0.006
76632,0.027
76633,0.0075
76634,0.006
76635,0.0825
76636,0.003
76637,0.0105
76638,0.051
76639,0.0
76640,0.0015
76641,0.0075
76642,0.006
76643,1.1685
76644,0.009
76645,0.003
76646,0.006
76647,0.0075
76648,0.003
76649,0.003
76650,0.003
76651,0.0105
76652,0.0075
76653,0.0045
76654,0.0075
76655,0.006
76656,0.015
76657,0.051
76658,0.0165
76659,0.006
76660,0.006
76661,1.2015
76662,0.012
76663,0.033
76664,0.0135
76665,0.006
76666,0.0585
76667,0.0045
76668,1.338
76669,0.0075
76670,0.006
76671,0.003
76672,0.042
76673,0.003
76674,0.0
76675,1.257
76676,0.0105
76677,1.0605
76678,0.0645
76679,0.021
76680,0.0045
76681,0.0045
76682,0.0075
76683,0.0045
76684,0.0045
76685,0.0075
76686,0.0075
76687,0.003
76688,0.045
76689,0.009
76690,1.179
76691,0.0075
76692,0.009
76693,0.0045
76694,1.278
76695,1.1925
76696,0.006
76697,0.0135
76698,0.0045
76699,0.003
76700,0.0075
76701,0.024
76702,0.006
76703,0.0045
76704,0.0195
76705,0.0105
76706,0.0195
76707,0.0165
76708,0.7635
76709,0.006
76710,0.051
76711,0.0075
76712,0.003
76713,0.0315
76714,0.5355
76715,0.0075
76716,0.003
76717,0.0075
76718,0.009
76719,0.009
76720,0.0045
76721,0.0015
76722,0.0645
76723,0.0135
76724,0.0045
76725,0.021
76726,1.2135
76727,0.003
76728,0.006
76729,0.0075
76730,0.0075
76731,0.024
76732,0.027
76733,0.0045
76734,0.009
76735,0.0165
76736,0.003
76737,0.0165
76738,0.003
76739,0.006
76740,0.006
76741,0.0075
76742,0.003
76743,0.0405
76744,0.0045
76745,0.0015
76746,0.033
76747,0.009
76748,0.006
76749,0.0075
76750,0.006
76751,0.069
76752,0.0075
76753,0.0285
76754,0.006
76755,0.0045
76756,0.006
76757,0.0435
76758,0.0075
76759,0.0315
76760,0.006
76761,0.006
76762,0.0045
76763,0.0045
76764,0.0105
76765,0.006
76766,0.0045
76767,0.009
76768,0.0015
76769,1.2765
76770,0.0075
76771,0.006
76772,0.006
76773,0.012
76774,0.0045
76775,0.006
76776,0.006
76777,0.0195
76778,0.0195
76779,0.006
76780,0.0045
76781,0.0045
76782,0.006
76783,0.0045
76784,0.003
76785,1.2015
76786,0.0135
76787,0.003
76788,1.176
76789,0.0015
76790,0.0105
76791,0.009
76792,0.012
76793,0.006
76794,0.009
76795,0.0045
76796,0.03
76797,0.0255
76798,0.0075
76799,0.006
76800,0.009
76801,0.0045
76802,0.003
76803,1.239
76804,0.012
76805,0.0285
76806,0.0075
76807,0.009
76808,0.2655
76809,0.0075
76810,0.0075
76811,0.0105
76812,0.0015
76813,0.0045
76814,1.164
76815,0.0345
76816,0.033
76817,0.006
76818,0.0045
76819,0.0165
76820,0.009
76821,0.0015
76822,0.036
76823,0.006
76824,0.012
76825,0.009
76826,0.0045
76827,0.003
76828,0.0045
76829,0.0135
76830,0.0075
76831,0.0135
76832,0.3225
76833,0.009
76834,0.0615
76835,0.0075
76836,0.063
76837,0.006
76838,0.0075
76839,0.0015
76840,0.006
76841,0.0045
76842,0.003
76843,0.003
76844,1.206
76845,0.0045
76846,0.006
76847,0.0105
76848,1.1175
76849,0.0015
76850,0.006
76851,0.003
76852,0.0105
76853,0.0045
76854,1.2945
76855,0.0045
76856,0.4995
76857,0.003
76858,0.003
76859,0.0045
76860,0.0495
76861,0.081
76862,0.003
76863,0.0045
76864,0.009
76865,0.0045
76866,0.003
76867,1.353
76868,0.006
76869,0.0075
76870,0.0075
76871,0.003
76872,0.009
76873,1.1055
76874,1.218
76875,0.009
76876,0.123
76877,0.0435
76878,0.006
76879,0.003
76880,0.003
76881,0.009
76882,0.0015
76883,0.003
76884,0.0975
76885,0.0735
76886,0.0075
76887,0.006
76888,0.003
76889,0.0105
76890,0.0045
76891,0.0045
76892,0.006
76893,0.009
76894,0.0015
76895,1.296
76896,0.009
76897,0.006
76898,0.012
76899,0.0105
76900,0.027
76901,0.0015
76902,0.003
76903,1.2465
76904,0.036
76905,1.365
76906,0.006
76907,0.006
76908,0.0045
76909,0.0075
76910,1.179
76911,0.0045
76912,0.009
76913,0.0075
76914,0.0075
76915,0.0075
76916,0.093
76917,0.0165
76918,0.0075
76919,0.054
76920,0.072
76921,0.0045
76922,0.0075
76923,0.021
76924,0.0075
76925,1.266
76926,0.0045
76927,0.105
76928,0.0015
76929,0.045
76930,0.006
76931,0.0045
76932,0.0045
76933,0.006
76934,0.0075
76935,0.0675
76936,1.314
76937,0.0075
76938,0.012
76939,0.006
76940,0.006
76941,0.0075
76942,0.0045
76943,0.0075
76944,0.006
76945,0.006
76946,0.006
76947,0.0075
76948,1.3215
76949,0.006
76950,1.293
76951,0.006
76952,1.212
76953,0.003
76954,0.0075
76955,0.0075
76956,0.0075
76957,0.0435
76958,0.0525
76959,0.0015
76960,0.0045
76961,0.039
76962,0.0135
76963,0.009
76964,0.0075
76965,0.0045
76966,0.0075
76967,0.006
76968,0.0045
76969,0.0045
76970,1.1955
76971,0.006
76972,0.009
76973,0.015
76974,0.0135
76975,0.006
76976,0.009
76977,0.006
76978,0.0015
76979,0.003
76980,0.003
76981,0.585
76982,0.0045
76983,1.1085
76984,0.003
76985,0.003
76986,0.0015
76987,0.006
76988,0.0045
76989,0.006
76990,0.0555
76991,0.0105
76992,0.0045
76993,0.048
76994,0.003
76995,0.006
76996,0.0045
76997,0.006
76998,0.0195
76999,0.0015
77000,0.0
77001,0.006
77002,0.0045
77003,0.0045
77004,0.027
77005,0.009
77006,1.2345
77007,0.0045
77008,0.003
77009,1.08
77010,0.009
77011,1.284
77012,1.371
77013,0.03
77014,0.0045
77015,0.0015
77016,0.0075
77017,0.0075
77018,0.0075
77019,0.009
77020,0.006
77021,0.0015
77022,0.0195
77023,0.0105
77024,0.0075
77025,0.0015
77026,0.0165
77027,0.075
77028,0.006
77029,0.003
77030,0.0045
77031,0.006
77032,0.006
77033,0.006
77034,0.009
77035,0.0045
77036,0.009
77037,0.0045
77038,1.11
77039,0.006
77040,0.0045
77041,0.006
77042,0.0315
77043,0.0075
77044,0.1035
77045,0.0075
77046,0.003
77047,0.006
77048,0.003
77049,0.0585
77050,0.0045
77051,0.0105
77052,0.1665
77053,0.0075
77054,0.015
77055,0.006
77056,0.009
77057,0.003
77058,0.0015
77059,0.0045
77060,0.0075
77061,0.003
77062,0.0075
77063,0.0075
77064,0.0135
77065,0.0045
77066,0.1065
77067,1.044
77068,0.0045
77069,0.006
77070,0.009
77071,0.012
77072,0.012
77073,0.0105
77074,0.0105
77075,0.0075
77076,0.009
77077,0.0105
77078,0.0615
77079,0.0315
77080,0.0045
77081,0.0045
77082,1.2525
77083,0.003
77084,0.1215
77085,0.0045
77086,0.0075
77087,0.0015
77088,0.0045
77089,0.0045
77090,1.0665
77091,0.0045
77092,0.0045
77093,0.0075
77094,0.003
77095,0.0045
77096,0.003
77097,0.012
77098,1.3005
77099,0.006
77100,0.021
77101,0.006
77102,0.0045
77103,0.012
77104,0.003
77105,0.069
77106,0.051
77107,0.0015
77108,0.0135
77109,0.0045
77110,0.0075
77111,0.006
77112,0.0045
77113,0.0315
77114,0.0
77115,0.0075
77116,0.0195
77117,0.006
77118,0.0045
77119,0.0045
77120,0.0075
77121,1.3635
77122,0.015
77123,0.7695
77124,0.006
77125,0.0075
77126,0.027
77127,0.009
77128,0.0015
77129,0.006
77130,0.027
77131,0.4695
77132,0.0105
77133,0.0045
77134,0.006
77135,0.015
77136,0.0285
77137,0.0435
77138,0.0105
77139,0.0075
77140,1.1715
77141,0.0075
77142,0.0045
77143,0.006
77144,0.0135
77145,0.003
77146,0.018
77147,0.006
77148,0.0105
77149,0.003
77150,0.0015
77151,0.0045
77152,0.0075
77153,0.003
77154,0.0045
77155,0.006
77156,0.0045
77157,0.0105
77158,0.0075
77159,0.0045
77160,0.0075
77161,0.0105
77162,0.0105
77163,0.006
77164,0.006
77165,0.009
77166,0.0225
77167,0.0285
77168,0.0045
77169,0.006
77170,0.009
77171,0.0135
77172,0.0285
77173,0.006
77174,0.0105
77175,0.0285
77176,0.0075
77177,0.009
77178,0.027
77179,0.009
77180,0.006
77181,0.006
77182,0.162
77183,0.0075
77184,0.003
77185,1.2585
77186,0.006
77187,0.0015
77188,0.0045
77189,0.0045
77190,1.2945
77191,0.006
77192,0.003
77193,0.0075
77194,0.0075
77195,0.0075
77196,0.0045
77197,0.036
77198,0.0045
77199,0.003
77200,0.009
77201,0.0345
77202,0.0075
77203,0.0225
77204,0.0135
77205,0.006
77206,0.0075
77207,0.006
77208,0.0075
77209,0.006
77210,1.212
77211,0.0225
77212,0.0015
77213,0.0075
77214,0.006
77215,0.0075
77216,0.0045
77217,0.0105
77218,0.015
77219,0.4005
77220,0.0045
77221,0.0045
77222,0.0105
77223,0.0045
77224,0.006
77225,0.012
77226,0.0105
77227,0.0045
77228,0.0045
77229,0.003
77230,0.006
77231,0.006
77232,0.0045
77233,0.012
77234,0.003
77235,0.0075
77236,0.0045
77237,0.003
77238,0.015
77239,0.009
77240,0.003
77241,0.012
77242,0.006
77243,0.288
77244,0.0075
77245,0.0045
77246,1.359
77247,0.0915
77248,0.036
77249,0.0105
77250,0.006
77251,0.003
77252,0.009
77253,0.0075
77254,0.0045
77255,1.332
77256,1.3335
77257,0.006
77258,0.0045
77259,0.003
77260,0.006
77261,0.0075
77262,0.003
77263,1.1265
77264,0.0075
77265,0.0375
77266,0.009
77267,0.186
77268,1.197
77269,0.0045
77270,0.0075
77271,0.0075
77272,0.024
77273,0.0465
77274,0.0105
77275,0.006
77276,0.0075
77277,0.006
77278,0.345
77279,0.0015
77280,0.012
77281,0.003
77282,0.009
77283,0.0075
77284,0.006
77285,0.006
77286,1.3005
77287,0.018
77288,0.006
77289,0.006
77290,0.0045
77291,1.269
77292,0.0045
77293,0.0045
77294,0.006
77295,0.066
77296,0.0015
77297,0.0045
77298,0.006
77299,0.0075
77300,0.0045
77301,0.0045
77302,0.0285
77303,1.233
77304,0.0075
77305,0.0045
77306,0.0045
77307,0.0045
77308,0.0015
77309,0.006
77310,0.0105
77311,0.0315
77312,0.009
77313,0.1695
77314,0.0075
77315,0.012
77316,0.006
77317,1.266
77318,0.0045
77319,1.2915
77320,0.0075
77321,0.0075
77322,0.0375
77323,0.024
77324,0.009
77325,0.006
77326,0.009
77327,0.0045
77328,0.003
77329,0.006
77330,0.0135
77331,0.0045
77332,0.006
77333,0.039
77334,0.009
77335,0.0375
77336,0.0285
77337,0.006
77338,0.8715
77339,0.0045
77340,0.006
77341,0.006
77342,1.344
77343,0.0075
77344,0.0105
77345,0.003
77346,0.006
77347,0.006
77348,0.0075
77349,0.0855
77350,0.006
77351,0.057
77352,0.009
77353,0.0255
77354,0.0075
77355,0.0135
77356,0.0045
77357,0.006
77358,0.006
77359,0.0045
77360,0.003
77361,0.0345
77362,0.0105
77363,0.009
77364,0.003
77365,0.0045
77366,0.003
77367,0.033
77368,0.0105
77369,0.0255
77370,0.012
77371,0.003
77372,0.003
77373,0.0105
77374,0.0045
77375,0.009
77376,0.0195
77377,0.003
77378,0.0045
77379,1.2135
77380,0.015
77381,0.0315
77382,0.003
77383,0.003
77384,0.006
77385,0.0105
77386,0.006
77387,0.009
77388,0.003
77389,0.003
77390,0.0015
77391,0.012
77392,0.0495
77393,0.0225
77394,0.012
77395,0.0135
77396,0.021
77397,0.069
77398,0.003
77399,0.009
77400,0.0075
77401,0.006
77402,0.0015
77403,0.009
77404,0.003
77405,0.006
77406,0.003
77407,0.003
77408,0.009
77409,0.0045
77410,0.006
77411,1.344
77412,0.0135
77413,0.1035
77414,0.003
77415,0.0075
77416,0.0075
77417,0.003
77418,0.003
77419,0.0105
77420,0.0015
77421,0.0075
77422,0.0075
77423,0.0075
77424,0.003
77425,0.006
77426,0.0045
77427,0.0195
77428,0.006
77429,0.003
77430,0.0045
77431,0.0045
77432,0.003
77433,1.3245
77434,0.006
77435,0.012
77436,0.0525
77437,0.003
77438,0.0105
77439,0.003
77440,0.003
77441,1.2795
77442,0.006
77443,0.003
77444,0.006
77445,0.009
77446,0.0075
77447,0.0105
77448,0.0045
77449,0.024
77450,0.0075
77451,0.006
77452,0.009
77453,0.003
77454,0.0465
77455,0.0045
77456,0.0255
77457,0.0015
77458,0.0255
77459,0.012
77460,0.0075
77461,0.003
77462,0.006
77463,0.09
77464,0.0045
77465,1.299
77466,0.006
77467,0.0165
77468,0.003
77469,0.0015
77470,0.0045
77471,0.012
77472,0.006
77473,0.006
77474,0.0015
77475,0.0045
77476,0.0825
77477,0.006
77478,0.057
77479,0.006
77480,0.009
77481,0.0015
77482,1.362
77483,0.117
77484,0.0045
77485,0.003
77486,0.009
77487,0.0075
77488,0.009
77489,0.021
77490,0.0165
77491,0.0045
77492,0.0045
77493,0.0135
77494,1.2885
77495,0.0915
77496,0.0285
77497,0.018
77498,1.272
77499,0.009
77500,0.009
77501,1.1565
77502,0.003
77503,0.009
77504,0.006
77505,0.006
77506,0.0075
77507,0.003
77508,0.234
77509,1.1625
77510,0.0045
77511,0.003
77512,0.003
77513,0.039
77514,0.0135
77515,0.006
77516,0.021
77517,0.006
77518,0.006
77519,0.009
77520,0.003
77521,0.0
77522,0.003
77523,0.012
77524,0.003
77525,0.0105
77526,0.084
77527,0.006
77528,0.0075
77529,0.0075
77530,0.006
77531,0.0075
77532,0.006
77533,0.0075
77534,0.0075
77535,0.0075
77536,0.102
77537,0.0045
77538,0.0195
77539,1.227
77540,0.006
77541,0.003
77542,0.006
77543,0.0105
77544,0.0075
77545,0.0165
77546,0.006
77547,0.054
77548,0.0075
77549,0.006
77550,0.024
77551,0.003
77552,0.0045
77553,0.006
77554,0.006
77555,0.0075
77556,0.12
77557,0.003
77558,0.003
77559,0.0045
77560,0.0045
77561,0.0075
77562,0.0045
77563,1.1235
77564,0.0045
77565,0.0075
77566,0.003
77567,0.003
77568,0.0075
77569,0.0135
77570,0.0615
77571,0.0075
77572,0.0075
77573,0.024
77574,0.0045
77575,0.003
77576,0.006
77577,0.003
77578,0.0015
77579,0.006
77580,0.0135
77581,0.0255
77582,0.006
77583,0.003
77584,0.0015
77585,0.006
77586,0.006
77587,0.177
77588,1.2435
77589,0.0135
77590,0.006
77591,0.0045
77592,0.0135
77593,0.003
77594,0.0045
77595,0.006
77596,0.0105
77597,0.0045
77598,0.009
77599,0.0075
77600,0.0015
77601,0.0075
77602,1.2645
77603,0.003
77604,0.003
77605,0.0075
77606,0.009
77607,1.3515
77608,0.012
77609,0.057
77610,0.006
77611,0.0075
77612,0.0075
77613,0.0045
77614,0.006
77615,0.006
77616,0.003
77617,0.027
77618,0.0075
77619,0.0045
77620,0.009
77621,0.0075
77622,0.0135
77623,0.003
77624,0.003
77625,0.006
77626,0.009
77627,0.0045
77628,0.03
77629,0.0105
77630,0.0075
77631,0.0045
77632,0.006
77633,0.003
77634,0.003
77635,0.0075
77636,0.006
77637,0.012
77638,0.0075
77639,0.0015
77640,0.006
77641,0.0045
77642,0.018
77643,0.0075
77644,0.0135
77645,0.141
77646,0.006
77647,0.3645
77648,0.057
77649,0.006
77650,0.003
77651,0.069
77652,0.0045
77653,0.015
77654,0.0045
77655,0.003
77656,0.015
77657,0.0075
77658,0.0045
77659,0.0075
77660,0.006
77661,0.0015
77662,0.006
77663,0.003
77664,0.009
77665,0.1605
77666,0.006
77667,0.0675
77668,0.0075
77669,0.0105
77670,0.108
77671,0.0135
77672,0.012
77673,0.0045
77674,0.009
77675,0.003
77676,0.0075
77677,1.254
77678,0.0585
77679,0.003
77680,1.2915
77681,0.024
77682,0.006
77683,0.003
77684,0.0075
77685,0.003
77686,0.0075
77687,1.1985
77688,0.012
77689,0.006
77690,0.0075
77691,0.0045
77692,0.0465
77693,0.0075
77694,0.003
77695,1.212
77696,0.003
77697,0.006
77698,0.0075
77699,0.0045
77700,0.012
77701,0.0135
77702,0.0075
77703,0.0015
77704,0.231
77705,0.009
77706,0.0765
77707,0.0075
77708,0.0375
77709,0.003
77710,0.078
77711,0.0405
77712,0.006
77713,0.0015
77714,0.027
77715,0.0015
77716,0.0075
77717,0.009
77718,0.0375
77719,0.003
77720,1.287
77721,0.0045
77722,0.012
77723,0.0045
77724,0.0165
77725,0.015
77726,0.0855
77727,0.003
77728,0.0015
77729,0.0345
77730,0.009
77731,0.0075
77732,0.015
77733,0.021
77734,0.003
77735,0.006
77736,0.0015
77737,0.0045
77738,1.3665
77739,0.0165
77740,0.0075
77741,0.021
77742,0.006
77743,0.045
77744,0.012
77745,0.0075
77746,0.0105
77747,0.03
77748,0.0075
77749,0.006
77750,0.096
77751,0.0
77752,0.0045
77753,0.018
77754,0.006
77755,0.0045
77756,0.006
77757,0.006
77758,0.003
77759,0.0135
77760,0.009
77761,1.3455
77762,0.2325
77763,1.329
77764,0.1875
77765,0.003
77766,1.275
77767,0.0075
77768,0.0105
77769,0.0075
77770,0.0105
77771,0.009
77772,0.009
77773,0.003
77774,0.006
77775,0.006
77776,1.1955
77777,0.009
77778,0.0045
77779,1.233
77780,0.009
77781,0.048
77782,0.0105
77783,0.0045
77784,0.009
77785,0.003
77786,0.024
77787,0.006
77788,0.003
77789,0.006
77790,0.0045
77791,0.003
77792,1.1145
77793,0.066
77794,0.006
77795,0.0315
77796,0.003
77797,0.006
77798,0.003
77799,0.006
77800,0.006
77801,0.0105
77802,0.0075
77803,0.006
77804,0.003
77805,0.003
77806,0.006
77807,0.1605
77808,1.1535
77809,0.0105
77810,0.006
77811,0.0045
77812,0.0045
77813,0.369
77814,1.1655
77815,0.0045
77816,0.006
77817,0.0045
77818,0.0045
77819,1.326
77820,0.0255
77821,0.006
77822,0.03
77823,0.0075
77824,0.018
77825,0.009
77826,0.066
77827,0.006
77828,0.003
77829,0.003
77830,0.0105
77831,0.009
77832,0.054
77833,0.0135
77834,0.0105
77835,0.0135
77836,0.006
77837,0.003
77838,0.003
77839,0.009
77840,0.0495
77841,0.006
77842,1.167
77843,0.0045
77844,0.0045
77845,0.012
77846,0.0075
77847,0.012
77848,0.0045
77849,0.009
77850,1.3545
77851,0.0075
77852,0.006
77853,0.0045
77854,0.0045
77855,0.0015
77856,0.0015
77857,0.0855
77858,0.003
77859,0.0045
77860,0.006
77861,0.036
77862,0.009
77863,0.0015
77864,0.0045
77865,0.009
77866,0.006
77867,0.009
77868,0.009
77869,0.0015
77870,0.003
77871,0.0075
77872,0.006
77873,0.0015
77874,1.194
77875,0.015
77876,0.057
77877,0.0075
77878,0.003
77879,0.0345
77880,0.006
77881,1.308
77882,0.012
77883,0.0075
77884,0.0105
77885,0.087
77886,0.003
77887,0.0045
77888,0.009
77889,0.012
77890,0.042
77891,0.0075
77892,0.009
77893,0.003
77894,0.0045
77895,0.006
77896,0.0075
77897,0.108
77898,0.006
77899,0.0045
77900,0.0075
77901,0.0045
77902,0.042
77903,0.009
77904,0.006
77905,0.009
77906,0.003
77907,0.09
77908,0.024
77909,0.006
77910,0.003
77911,0.0015
77912,0.0105
77913,0.003
77914,0.156
77915,0.003
77916,0.0015
77917,0.027
77918,0.0075
77919,0.0075
77920,0.0135
77921,0.012
77922,0.0075
77923,0.006
77924,0.0045
77925,0.0045
77926,0.0075
77927,0.0045
77928,0.09
77929,0.012
77930,0.0
77931,0.003
77932,0.0075
77933,0.0015
77934,0.0045
77935,0.015
77936,0.003
77937,1.335
77938,0.0105
77939,0.0105
77940,0.006
77941,0.006
77942,0.006
77943,0.0045
77944,0.0015
77945,0.0075
77946,1.299
77947,0.006
77948,0.0075
77949,0.0105
77950,0.009
77951,0.003
77952,1.32
77953,0.006
77954,0.0075
77955,0.0045
77956,0.015
77957,0.0045
77958,1.2195
77959,0.1395
77960,0.003
77961,0.06
77962,0.0105
77963,0.0345
77964,0.0465
77965,0.003
77966,1.146
77967,0.0045
77968,1.1055
77969,1.275
77970,1.3155
77971,0.006
77972,0.0075
77973,0.009
77974,0.003
77975,0.009
77976,0.0015
77977,0.0045
77978,0.009
77979,0.009
77980,1.362
77981,0.003
77982,0.003
77983,0.48
77984,0.0225
77985,0.006
77986,0.009
77987,0.0045
77988,0.0045
77989,0.0045
77990,0.0075
77991,0.036
77992,0.012
77993,0.0045
77994,0.003
77995,0.0075
77996,0.006
77997,1.113
77998,0.0135
77999,0.0255
78000,0.0105
78001,0.0075
78002,0.0075
78003,0.0045
78004,0.012
78005,0.003
78006,0.0105
78007,0.0105
78008,0.006
78009,0.018
78010,0.006
78011,0.003
78012,0.006
78013,0.0045
78014,0.006
78015,0.0075
78016,0.006
78017,0.0105
78018,0.069
78019,0.0105
78020,0.009
78021,0.0045
78022,0.0075
78023,0.0135
78024,0.147
78025,0.0075
78026,1.179
78027,0.03
78028,0.006
78029,0.009
78030,0.006
78031,0.003
78032,0.0045
78033,0.006
78034,1.2345
78035,1.17
78036,0.0045
78037,0.006
78038,0.0045
78039,0.0285
78040,0.006
78041,0.0285
78042,0.015
78043,0.3855
78044,0.003
78045,0.009
78046,0.003
78047,0.0075
78048,0.006
78049,0.0075
78050,0.093
78051,0.2295
78052,0.006
78053,0.0105
78054,0.0285
78055,0.051
78056,0.0225
78057,0.0045
78058,1.2705
78059,0.006
78060,0.0195
78061,0.006
78062,0.003
78063,0.006
78064,0.003
78065,0.024
78066,0.018
78067,0.0105
78068,0.006
78069,0.0075
78070,0.003
78071,0.009
78072,1.2825
78073,0.0075
78074,0.003
78075,0.0045
78076,1.1955
78077,0.0075
78078,0.024
78079,0.012
78080,0.006
78081,0.0165
78082,0.015
78083,0.006
78084,0.0075
78085,0.006
78086,0.003
78087,0.006
78088,0.0045
78089,0.0405
78090,0.0105
78091,0.0
78092,0.0
78093,0.006
78094,0.003
78095,0.003
78096,0.0075
78097,0.0375
78098,1.365
78099,0.006
78100,0.051
78101,0.0075
78102,0.0045
78103,0.0045
78104,0.0495
78105,1.14
78106,0.0075
78107,0.009
78108,0.0045
78109,0.003
78110,0.006
78111,1.1835
78112,0.003
78113,1.3665
78114,1.35
78115,0.012
78116,0.0075
78117,0.003
78118,0.0285
78119,0.0075
78120,0.003
78121,0.0045
78122,0.006
78123,0.0045
78124,0.0045
78125,0.0105
78126,0.015
78127,0.0075
78128,0.012
78129,0.006
78130,0.003
78131,0.006
78132,0.009
78133,0.003
78134,0.0075
78135,0.003
78136,0.0015
78137,1.2375
78138,0.006
78139,0.009
78140,0.033
78141,0.0045
78142,0.0135
78143,0.0045
78144,0.0075
78145,0.0105
78146,0.009
78147,1.239
78148,0.027
78149,0.0075
78150,1.083
78151,0.003
78152,0.003
78153,0.0135
78154,0.0045
78155,0.009
78156,0.003
78157,0.0135
78158,0.009
78159,0.0075
78160,0.0135
78161,0.0045
78162,0.018
78163,0.0135
78164,0.0075
78165,0.0315
78166,0.0075
78167,1.275
78168,0.003
78169,1.3005
78170,0.0045
78171,0.006
78172,0.0
78173,0.0015
